,Property_ID,Prop_Type,Tax_Key,Address,District_Num,Nbhd_Num,Style,Unit_Count,Fbath_Count,Hbath_Count,Lot_Size,Sale_Date,Sale_Price,Ext_Wall,Story_Count,Year_Built,Room_Count,Finished_Sqft,Bdrm_Count,Condo_Project
5785,230586,Residential,5080130100,3016 S 14TH ST,14,4180,Res O/S A & 1/2,1,1,0,8400,2022-10-05,200000.0,Aluminum/Vinyl,1.0,1910.0,4.0,748.0,2.0,
5786,230654,Residential,5080199000,3030 S 15TH PL,13,4180,Milwaukee Bungalow,1,1,1,3600,2022-06-30,218000.0,Aluminum/Vinyl,1.0,1924.0,6.0,1619.0,3.0,
5787,230698,Residential,5080244000,2949 S 15TH PL,13,4180,Res O/S A & 1/2,1,1,0,3120,2022-09-21,165000.0,Aluminum/Vinyl,1.5,1921.0,6.0,893.0,3.0,
5788,230739,Residential,5080287000,2957 S 14TH ST,14,4180,Res O/S A & 1/2,1,2,1,4200,2022-10-28,190000.0,Aluminum/Vinyl,1.0,1894.0,7.0,1280.0,4.0,
5789,230766,Residential,5080316000,2956 S 14TH ST,14,4180,Dplx Bungalow,2,2,0,4200,2022-06-10,227000.0,Brick,1.5,1930.0,11.0,2172.0,4.0,
5791,230798,Residential,5080431000,2912 S 15TH ST,14,4180,Dplx Bungalow,2,2,1,4200,2022-12-02,165000.0,Aluminum/Vinyl,1.5,1924.0,9.0,1874.0,3.0,
5792,230805,Residential,5080438100,2913--A S 15TH ST,13,4180,Duplex O/S,2,2,1,4800,2022-05-06,220000.0,Aluminum/Vinyl,1.5,1913.0,10.0,1910.0,4.0,
5793,230820,Residential,5080453000,2901 S 15TH PL,13,4180,Milwaukee Bungalow,1,1,2,3224,2022-08-22,170000.0,Aluminum/Vinyl,1.0,1923.0,7.0,1318.0,4.0,
5794,230912,Residential,5089995000,2712 S 20TH ST,12,4160,Milwaukee Bungalow,1,1,0,5625,2022-06-24,127000.0,Aluminum/Vinyl,1.0,1923.0,5.0,966.0,2.0,
5797,230984,Residential,5100159000,2835 S 33RD ST,11,4000,Cape Cod,1,1,0,3600,2022-09-27,160000.0,Aluminum/Vinyl,1.0,1953.0,6.0,1003.0,4.0,
5798,231032,Residential,5100315000,3128 W KINNICKINNIC RIVER PK,11,4000,Cape Cod,1,1,0,3600,2022-11-04,181000.0,Aluminum/Vinyl,1.0,1949.0,6.0,1002.0,3.0,
5799,231035,Residential,5100318000,2930 S 32ND ST,11,4000,Res O/S A & 1/2,1,1,0,4375,2022-01-07,127500.0,Aluminum/Vinyl,1.0,1928.0,12.0,954.0,4.0,
5800,231035,Residential,5100318000,2930 S 32ND ST,11,4000,Res O/S A & 1/2,1,1,0,4375,2022-09-28,164900.0,Aluminum/Vinyl,1.0,1928.0,12.0,954.0,4.0,
5801,231041,Residential,5100324000,2906 S 32ND ST,11,4000,Cape Cod,1,2,0,3750,2022-11-16,215000.0,Aluminum/Vinyl,1.0,1954.0,6.0,1485.0,3.0,
5802,231061,Residential,5100345000,2911 S 33RD ST,11,4000,Res O/S A & 1/2,1,1,1,5625,2022-10-03,235000.0,Aluminum/Vinyl,1.0,1920.0,8.0,1174.0,4.0,
5803,231083,Residential,5100367110,3408 W KINNICKINNIC RIVER PK,11,4000,Milwaukee Bungalow,1,1,0,4680,2022-04-05,264000.0,Aluminum/Vinyl,1.0,1928.0,8.0,1452.0,5.0,
5804,231087,Residential,5100370000,3424 W KINNICKINNIC RIVER PK,11,4000,Ranch,1,1,0,5400,2022-10-20,163000.0,Brick,1.0,1951.0,4.0,780.0,2.0,
5805,231093,Residential,5100377000,2900 S 35TH ST,11,4000,Cape Cod,1,1,0,3875,2022-12-22,138000.0,Aluminum/Vinyl,1.0,1948.0,6.0,1149.0,4.0,
5806,231101,Residential,5100387000,3036 S 32ND ST,11,4320,Cape Cod,1,1,0,3960,2022-08-31,142000.0,Aluminum/Vinyl,1.0,1948.0,5.0,1038.0,3.0,
5807,231108,Residential,5100394000,3120-3122 W OKLAHOMA AV,11,4400,Cape Cod,1,1,1,4000,2022-02-04,195000.0,Brick,1.0,1953.0,10.0,1575.0,5.0,
5808,231129,Residential,5100415000,3214 W OKLAHOMA AV,11,4400,Cape Cod,1,2,0,4400,2022-08-15,217000.0,Brick,1.0,1953.0,4.0,1225.0,2.0,
5810,231270,Residential,5110101000,3803 W FOREST HOME AV,11,4320,Dplx Bungalow,2,2,0,5160,2022-03-16,235000.0,Brick,1.5,1923.0,16.0,1997.0,6.0,
5811,231315,Residential,5110151000,2960 S 38TH ST,11,4320,Cape Cod,1,1,0,4920,2022-07-29,260000.0,Stone,1.0,1949.0,5.0,1391.0,4.0,
5812,231320,Residential,5110156000,2934 S 38TH ST,11,4320,Ranch,1,1,0,4920,2022-08-18,225000.0,Aluminum/Vinyl,1.0,1952.0,5.0,992.0,3.0,
5813,231340,Residential,5110176000,2945 S 38TH ST,11,4320,Cape Cod,1,1,0,4960,2022-03-10,220500.0,Aluminum/Vinyl,1.0,1953.0,12.0,1284.0,8.0,
5814,231376,Residential,5110305000,3057 S 35TH ST,11,4320,Cape Cod,1,2,0,4988,2022-11-23,205000.0,Aluminum/Vinyl,1.0,1946.0,5.0,1065.0,3.0,
5815,231430,Residential,5110436000,3027 S 39TH ST,11,4320,Cape Cod,1,1,0,4836,2022-05-26,230000.0,Brick,1.0,1939.0,6.0,1159.0,3.0,
5816,231500,Residential,5119970000,4013 W FOREST HOME AV,11,4320,Dplx Bungalow,2,2,0,5360,2022-08-19,280000.0,Aluminum/Vinyl,1.5,1919.0,9.0,1794.0,3.0,
5817,231524,Residential,5120003000,2913 S 50TH ST,11,4240,Ranch,1,1,0,4800,2022-05-05,170000.0,Aluminum/Vinyl,1.0,1949.0,4.0,646.0,2.0,
5819,231572,Residential,5120104000,3040 S 51ST ST,11,4240,Ranch,1,1,0,5828,2022-12-21,180000.0,Aluminum/Vinyl,1.0,1949.0,4.0,778.0,2.0,
5820,231576,Residential,5120108000,3016 S 51ST ST,11,4240,Ranch,1,1,0,5828,2022-11-11,150000.0,Aluminum/Vinyl,1.0,1949.0,4.0,706.0,2.0,
5821,231586,Residential,5120118000,2932 S 51ST ST,11,4240,Ranch,1,1,0,5580,2022-03-18,160000.0,Aluminum/Vinyl,1.0,1949.0,10.0,906.0,4.0,
5822,231626,Residential,5120158000,2726 S 51ST ST,11,4240,Ranch,1,2,0,5808,2022-01-03,240000.0,Wood,1.0,1949.0,12.0,1282.0,6.0,
5823,231662,Residential,5120220000,2740 S 50TH ST,11,4240,Ranch,1,1,0,5760,2022-01-05,121000.0,Aluminum/Vinyl,1.0,1949.0,8.0,726.0,4.0,
5824,231695,Residential,5120253000,3041 S 49TH ST,11,4240,Cape Cod,1,2,0,5208,2022-07-29,235000.0,Block,1.0,1950.0,5.0,1079.0,3.0,
5825,231729,Residential,5120431000,2906 S 49TH ST,11,4240,Cape Cod,1,1,0,4960,2022-01-04,160000.0,Aluminum/Vinyl,1.0,1949.0,8.0,887.0,4.0,
5826,231730,Residential,5120432000,2912 S 49TH ST,11,4240,Cape Cod,1,1,0,4960,2022-12-21,199000.0,Aluminum/Vinyl,1.0,1951.0,6.0,1035.0,4.0,
5827,231751,Residential,5120453000,2929 S 48TH ST,11,4320,Res O/S A & 1/2,1,2,0,4960,2022-04-28,200100.0,Aluminum/Vinyl,1.0,1922.0,8.0,1491.0,3.0,
5828,231766,Residential,5120468000,2848-2852 S 49TH ST,11,4240,Cape Cod,1,1,1,5208,2022-02-28,217000.0,Aluminum/Vinyl,1.0,1949.0,10.0,1032.0,6.0,
5829,231770,Residential,5120472000,2870 S 49TH ST,11,4240,Cape Cod,1,1,0,4836,2022-06-10,204900.0,Aluminum/Vinyl,1.5,1949.0,5.0,1101.0,3.0,
5830,231785,Residential,5120486000,2807 S 48TH ST,11,4320,Ranch,1,1,0,4960,2022-01-17,160000.0,Aluminum/Vinyl,1.0,1949.0,8.0,834.0,4.0,
5831,231832,Residential,5120533000,2777 S 47TH ST,11,4320,Duplex N/S,2,2,0,4920,2022-10-12,250000.0,Brick,2.0,1944.0,8.0,1540.0,4.0,
5832,231893,Residential,5120617000,4802 W OKLAHOMA AV,11,4320,Dplx Bungalow,2,2,0,4800,2022-06-13,249000.0,Wood,1.5,1917.0,8.0,1896.0,4.0,
5833,231928,Residential,5120651000,3027 S 47TH ST,11,4320,Ranch,1,2,1,4920,2022-10-28,220000.0,Brick,1.0,1942.0,5.0,1171.0,2.0,
5834,231945,Residential,5120714000,2766 S 47TH ST,11,4320,Cape Cod,1,1,0,5000,2022-09-27,210000.0,Stone,1.0,1940.0,4.0,962.0,2.0,
5835,231947,Residential,5120716000,2776 S 47TH ST,11,4320,Cape Cod,1,2,0,5000,2022-06-28,205000.0,Aluminum/Vinyl,1.0,1940.0,5.0,1114.0,3.0,
5836,231973,Residential,5120744000,2764 S 46TH ST,11,4320,Colonial,1,1,1,5040,2022-08-19,200000.0,Aluminum/Vinyl,2.0,1939.0,5.0,1193.0,2.0,
5837,231980,Residential,5120751000,2755 S 45TH ST,11,4320,Colonial,1,1,0,5120,2022-04-18,227000.0,Aluminum/Vinyl,2.0,1940.0,5.0,1144.0,3.0,
5838,232012,Residential,5120786000,2741 S 44TH ST,11,4320,Colonial,1,1,1,4953,2022-07-27,255000.0,Aluminum/Vinyl,2.0,1942.0,6.0,1290.0,3.0,
5839,232057,Residential,5120830000,2870 S 44TH ST,11,4320,Ranch,1,1,1,4960,2022-09-20,192000.0,Aluminum/Vinyl,1.0,1942.0,5.0,922.0,3.0,
5840,232058,Residential,5120831000,4320 W DAKOTA ST,11,4320,Res O/S A & 1/2,1,1,0,4960,2022-02-25,211000.0,Aluminum/Vinyl,1.0,1920.0,10.0,1259.0,6.0,
5841,232082,Residential,5120856000,2866 S 45TH ST,11,4320,Colonial,1,1,1,5040,2022-07-29,295000.0,Aluminum/Vinyl,2.0,1939.0,6.0,1533.0,3.0,
5842,232117,Residential,5120890000,2861 S 45TH ST,11,4320,Tudor,1,2,1,5120,2022-10-24,280000.0,Stone,1.0,1935.0,6.0,1561.0,3.0,
5843,232173,Residential,5120948000,4530 W MANITOBA ST,11,4320,Res O/S A & 1/2,1,2,0,5520,2022-04-22,215000.0,Stucco,1.0,1928.0,6.0,1348.0,2.0,
